ID_Venda,Data,ID_Cliente,ID_Produto,Quantidade,Canal_Venda,Produto,Categoria,Preco_Unitario,Custo_Unitario,Valor_Total,Custo_Total,Lucro
15895,2022-02-27,2043,24,4,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,13500.36,9202.56,4297.800000000001
15896,2020-07-25,455,23,2,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,11754.24,7175.14,4579.099999999999
15897,2023-06-17,2139,6,5,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,38172.1,26366.199999999997,11805.900000000001
15898,2023-07-13,2225,29,2,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,12540.9,8742.0,3798.8999999999996
15899,2021-04-02,2241,15,3,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,16009.439999999999,10712.19,5297.249999999998
15900,2024-06-14,623,21,3,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,23298.18,14619.810000000001,8678.369999999999
15901,2022-08-17,2121,12,1,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,1629.36,1125.69,503.66999999999985
15902,2020-03-22,2336,26,5,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,9723.65,6679.6,3044.0499999999993
15903,2020-03-05,1918,22,5,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,23820.8,13998.699999999999,9822.1
15904,2023-08-24,2537,24,6,Loja Física,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,20250.54,13803.84,6446.700000000001
15905,2025-07-14,2570,10,6,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,40324.44,23043.84,17280.600000000002
15906,2021-05-31,134,14,3,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,13062.48,8186.25,4876.23
15907,2021-05-12,2242,23,4,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,23508.48,14350.28,9158.199999999999
15908,2023-02-01,342,2,4,Loja Física,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,25630.24,14812.52,10817.720000000001
15909,2025-07-10,1496,29,3,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,18811.35,13113.0,5698.3499999999985
15910,2022-11-23,2600,16,2,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,13831.12,9618.24,4212.880000000001
15911,2025-01-22,2092,6,3,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,22903.260000000002,15819.72,7083.540000000003
15912,2021-08-17,421,24,1,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,3375.09,2300.64,1074.4500000000003
15913,2020-08-11,2239,17,4,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,2186.68,1496.84,689.8399999999999
15914,2021-07-02,2691,20,3,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,10350.210000000001,6035.25,4314.960000000001
15915,2025-09-18,365,24,3,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,10125.27,6901.92,3223.3500000000004
15916,2023-05-04,426,13,4,Online,Monitor LG 27'' IPS,Informática,5017.08,2994.25,20068.32,11977.0,8091.32
15917,2020-06-24,1870,8,3,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,12213.48,7201.469999999999,5012.01
15918,2022-10-03,2630,12,1,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,1629.36,1125.69,503.66999999999985
15919,2020-02-11,2289,19,6,Loja Física,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,30616.14,19490.699999999997,11125.440000000002
15920,2021-07-06,1579,25,4,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,16469.68,9491.48,6978.200000000001
15921,2025-06-04,1239,15,2,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,10672.96,7141.46,3531.499999999999
15922,2020-07-12,2637,17,5,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,2733.35,1871.05,862.3
15923,2023-11-27,1788,12,6,Loja Física,Teclado Mecânico Redragon,Informática,1629.36,1125.69,9776.16,6754.14,3022.0199999999995
15924,2021-12-30,1748,15,1,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,5336.48,3570.73,1765.7499999999995
15925,2024-07-28,17,26,6,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,11668.380000000001,8015.52,3652.8600000000006
15926,2020-10-12,155,27,5,Online,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,25165.65,15178.65,9987.000000000002
15927,2022-11-29,278,17,7,Loja Física,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,3826.6899999999996,2619.47,1207.2199999999998
15928,2024-04-26,2051,13,4,Online,Monitor LG 27'' IPS,Informática,5017.08,2994.25,20068.32,11977.0,8091.32
15929,2024-03-22,2803,1,4,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,27692.88,16980.0,10712.880000000001
15930,2022-04-06,2807,26,5,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,9723.65,6679.6,3044.0499999999993
15931,2022-09-03,2049,25,6,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,24704.52,14237.22,10467.300000000001
15932,2021-03-25,549,12,4,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,6517.44,4502.76,2014.6799999999994
15933,2021-09-04,861,24,7,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,23625.63,16104.48,7521.1500000000015
15934,2023-10-17,1561,8,1,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,4071.16,2400.49,1670.67
15935,2020-09-19,2714,27,2,Online,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,10066.26,6071.46,3994.8
15936,2025-06-09,1464,24,5,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,16875.45,11503.199999999999,5372.250000000002
15937,2020-09-29,203,7,6,Loja Física,Console PlayStation 5,Eletrônicos,5960.31,3348.83,35761.86,20092.98,15668.880000000001
15938,2020-06-28,873,10,1,Loja Física,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,6720.74,3840.64,2880.1
15939,2023-10-07,407,1,2,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,13846.44,8490.0,5356.4400000000005
15940,2021-07-28,2594,24,7,Loja Física,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,23625.63,16104.48,7521.1500000000015
15941,2024-03-04,1769,8,5,Loja Física,Console Xbox Series X,Eletrônicos,4071.16,2400.49,20355.8,12002.449999999999,8353.35
15942,2020-11-02,2523,6,2,Loja Física,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,15268.84,10546.48,4722.360000000001
15943,2022-11-23,1413,16,4,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,27662.24,19236.48,8425.760000000002
15944,2021-10-09,719,28,6,Loja Física,Rack para TV até 65'',Móveis,6228.14,3817.63,37368.840000000004,22905.78,14463.060000000005
15945,2022-08-27,396,8,1,Loja Física,Console Xbox Series X,Eletrônicos,4071.16,2400.49,4071.16,2400.49,1670.67
15946,2025-03-21,837,10,6,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,40324.44,23043.84,17280.600000000002
15947,2022-11-21,2894,25,1,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,4117.42,2372.87,1744.5500000000002
15948,2021-05-02,2474,8,7,Loja Física,Console Xbox Series X,Eletrônicos,4071.16,2400.49,28498.12,16803.43,11694.689999999999
15949,2020-10-19,590,3,5,Loja Física,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,9132.1,5091.45,4040.6500000000005
15950,2025-05-30,96,11,7,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,35786.799999999996,23772.42,12014.379999999997
15951,2022-08-31,2042,29,6,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,37622.7,26226.0,11396.699999999997
15952,2023-07-14,807,23,7,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,41139.84,25112.99,16026.849999999995
15953,2022-02-24,1455,28,6,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,37368.840000000004,22905.78,14463.060000000005
15954,2024-05-19,1434,25,6,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,24704.52,14237.22,10467.300000000001
15955,2024-08-31,2753,24,2,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,6750.18,4601.28,2148.9000000000005
15956,2025-04-22,281,26,5,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,9723.65,6679.6,3044.0499999999993
15957,2021-07-25,2517,25,7,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,28821.940000000002,16610.09,12211.850000000002
15958,2025-07-28,611,9,7,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,7604.03,4572.75,3031.2799999999997
15959,2023-08-27,944,26,7,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,13613.11,9351.44,4261.67
15960,2020-11-18,320,24,6,Loja Física,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,20250.54,13803.84,6446.700000000001
15961,2021-02-24,1944,9,2,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,2172.58,1306.5,866.0799999999999
15962,2021-01-09,810,24,7,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,23625.63,16104.48,7521.1500000000015
15963,2024-08-04,2647,18,4,Online,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,17307.4,11927.68,5379.720000000001
15964,2025-05-17,116,26,7,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,13613.11,9351.44,4261.67
15965,2024-05-25,2399,1,5,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,34616.1,21225.0,13391.099999999999
15966,2025-08-26,1328,19,3,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,15308.07,9745.349999999999,5562.720000000001
15967,2023-11-29,1953,2,2,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,12815.12,7406.26,5408.860000000001
15968,2023-06-25,2781,19,7,Loja Física,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,35718.829999999994,22739.149999999998,12979.679999999997
15969,2021-03-14,2247,24,3,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,10125.27,6901.92,3223.3500000000004
15970,2020-02-29,2159,24,7,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,23625.63,16104.48,7521.1500000000015
15971,2020-03-29,2273,15,5,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,26682.399999999998,17853.65,8828.749999999996
15972,2025-05-30,1190,12,1,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,1629.36,1125.69,503.66999999999985
15973,2023-07-05,364,4,3,Loja Física,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,12003.960000000001,7225.289999999999,4778.670000000002
15974,2024-02-13,1846,23,4,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,23508.48,14350.28,9158.199999999999
15975,2021-08-11,552,2,6,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,38445.36,22218.78,16226.580000000002
15976,2023-09-13,961,7,1,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,5960.31,3348.83,2611.4800000000005
15977,2025-12-19,1643,22,5,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,23820.8,13998.699999999999,9822.1
15978,2023-02-22,584,9,6,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,6517.74,3919.5,2598.24
15979,2022-04-26,1346,7,7,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,41722.170000000006,23441.809999999998,18280.360000000008
15980,2020-03-28,2669,9,7,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,7604.03,4572.75,3031.2799999999997
15981,2024-01-26,2776,29,4,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,25081.8,17484.0,7597.799999999999
15982,2024-08-24,733,14,2,Loja Física,Impressora HP LaserJet,Informática,4354.16,2728.75,8708.32,5457.5,3250.8199999999997
15983,2024-02-27,1769,14,4,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,17416.64,10915.0,6501.639999999999
15984,2020-05-22,2135,1,7,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,48462.54,29715.0,18747.54
15985,2023-05-31,2114,22,7,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,33349.119999999995,19598.18,13750.939999999995
15986,2024-08-08,446,17,4,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,2186.68,1496.84,689.8399999999999
15987,2025-09-10,645,28,2,Loja Física,Rack para TV até 65'',Móveis,6228.14,3817.63,12456.28,7635.26,4821.02
15988,2022-12-05,1501,13,2,Loja Física,Monitor LG 27'' IPS,Informática,5017.08,2994.25,10034.16,5988.5,4045.66
15989,2022-09-01,1352,1,5,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,34616.1,21225.0,13391.099999999999
15990,2021-02-13,1530,10,5,Loja Física,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,33603.7,19203.2,14400.499999999996
15991,2024-04-05,2427,26,5,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,9723.65,6679.6,3044.0499999999993
15992,2023-10-17,2267,14,3,Loja Física,Impressora HP LaserJet,Informática,4354.16,2728.75,13062.48,8186.25,4876.23
15993,2020-08-07,2865,21,7,Loja Física,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,54362.420000000006,34112.89,20249.530000000006
15994,2021-07-10,111,3,7,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,12784.94,7128.03,5656.910000000001
15995,2022-03-18,1012,26,6,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,11668.380000000001,8015.52,3652.8600000000006
15996,2025-01-06,1072,2,5,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,32037.800000000003,18515.65,13522.150000000001
15997,2022-07-11,979,11,4,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,20449.6,13584.24,6865.359999999999
15998,2022-02-08,1673,4,3,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,12003.960000000001,7225.289999999999,4778.670000000002
15999,2022-06-03,1619,8,4,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,16284.64,9601.96,6682.68
16000,2020-05-22,803,23,4,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,23508.48,14350.28,9158.199999999999
16001,2021-12-16,1661,5,5,Loja Física,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,37616.950000000004,22710.25,14906.700000000004
16002,2022-10-18,57,10,3,Loja Física,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,20162.22,11521.92,8640.300000000001
16003,2023-11-08,983,16,4,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,27662.24,19236.48,8425.760000000002
16004,2022-09-14,2257,16,1,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,6915.56,4809.12,2106.4400000000005
16005,2024-01-21,2979,28,1,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,6228.14,3817.63,2410.51
16006,2022-12-08,399,5,6,Online,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,45140.340000000004,27252.300000000003,17888.04
16007,2024-08-23,2792,28,2,Loja Física,Rack para TV até 65'',Móveis,6228.14,3817.63,12456.28,7635.26,4821.02
16008,2020-06-28,2826,15,6,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,32018.879999999997,21424.38,10594.499999999996
16009,2022-07-28,2937,9,4,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,4345.16,2613.0,1732.1599999999999
16010,2021-03-24,1864,9,4,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,4345.16,2613.0,1732.1599999999999
16011,2025-12-02,2982,25,5,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,20587.1,11864.349999999999,8722.75
16012,2020-08-05,1775,28,6,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,37368.840000000004,22905.78,14463.060000000005
16013,2024-12-18,835,1,4,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,27692.88,16980.0,10712.880000000001
16014,2024-10-03,1059,4,7,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,28009.24,16859.01,11150.230000000003
16015,2023-05-08,13,19,6,Loja Física,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,30616.14,19490.699999999997,11125.440000000002
16016,2025-11-15,356,4,4,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,16005.28,9633.72,6371.560000000001
16017,2025-10-29,880,11,6,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,30674.399999999998,20376.36,10298.039999999997
16018,2021-12-24,2090,17,3,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,1640.0099999999998,1122.6299999999999,517.3799999999999
16019,2022-07-29,636,28,1,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,6228.14,3817.63,2410.51
16020,2025-06-08,1833,8,7,Loja Física,Console Xbox Series X,Eletrônicos,4071.16,2400.49,28498.12,16803.43,11694.689999999999
16021,2020-04-21,1515,2,1,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,6407.56,3703.13,2704.4300000000003
16022,2020-03-21,1830,28,4,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,24912.56,15270.52,9642.04
16023,2025-07-16,335,25,1,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,4117.42,2372.87,1744.5500000000002
16024,2021-02-26,2710,7,2,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,11920.62,6697.66,5222.960000000001
16025,2025-08-01,1159,16,7,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,48408.920000000006,33663.84,14745.080000000009
16026,2024-10-18,2759,17,3,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,1640.0099999999998,1122.6299999999999,517.3799999999999
16027,2023-02-05,1611,25,3,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,12352.26,7118.61,5233.650000000001
16028,2021-02-21,2358,11,7,Loja Física,Mouse Logitech MX Master,Informática,5112.4,3396.06,35786.799999999996,23772.42,12014.379999999997
16029,2021-08-24,1632,15,7,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,37355.36,24995.11,12360.25
16030,2022-08-12,2163,11,4,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,20449.6,13584.24,6865.359999999999
16031,2021-11-06,1157,1,2,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,13846.44,8490.0,5356.4400000000005
16032,2020-12-22,465,10,4,Loja Física,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,26882.96,15362.56,11520.4
16033,2020-05-13,2628,3,6,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,10958.52,6109.74,4848.780000000001
16034,2025-09-08,633,17,6,Loja Física,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,3280.0199999999995,2245.2599999999998,1034.7599999999998
16035,2022-08-30,1709,16,4,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,27662.24,19236.48,8425.760000000002
16036,2023-06-11,2967,16,7,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,48408.920000000006,33663.84,14745.080000000009
16037,2021-05-27,91,6,4,Loja Física,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,30537.68,21092.96,9444.720000000001
16038,2020-02-29,870,24,5,Loja Física,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,16875.45,11503.199999999999,5372.250000000002
16039,2024-06-12,2996,19,7,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,35718.829999999994,22739.149999999998,12979.679999999997
16040,2021-06-12,1825,19,3,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,15308.07,9745.349999999999,5562.720000000001
16041,2025-01-09,2014,15,4,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,21345.92,14282.92,7062.999999999998
16042,2021-11-14,1120,21,3,Loja Física,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,23298.18,14619.810000000001,8678.369999999999
16043,2025-03-06,1102,20,5,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,17250.350000000002,10058.75,7191.600000000002
16044,2022-04-22,659,26,6,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,11668.380000000001,8015.52,3652.8600000000006
16045,2025-08-05,971,28,3,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,18684.420000000002,11452.89,7231.5300000000025
16046,2024-06-15,1826,20,4,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,13800.28,8047.0,5753.280000000001
16047,2022-02-01,1100,11,7,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,35786.799999999996,23772.42,12014.379999999997
16048,2024-09-17,234,10,1,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,6720.74,3840.64,2880.1
16049,2025-04-28,1034,13,5,Loja Física,Monitor LG 27'' IPS,Informática,5017.08,2994.25,25085.4,14971.25,10114.150000000001
16050,2025-05-14,2694,6,1,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,7634.42,5273.24,2361.1800000000003
16051,2022-01-23,950,14,4,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,17416.64,10915.0,6501.639999999999
16052,2022-11-30,1744,14,3,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,13062.48,8186.25,4876.23
16053,2021-12-18,2592,3,3,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,5479.26,3054.87,2424.3900000000003
16054,2023-06-15,1000,11,5,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,25562.0,16980.3,8581.7
16055,2020-12-24,1633,2,2,Loja Física,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,12815.12,7406.26,5408.860000000001
16056,2023-07-29,2017,9,5,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,5431.45,3266.25,2165.2
16057,2020-10-15,2943,3,7,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,12784.94,7128.03,5656.910000000001
16058,2021-05-06,325,12,4,Loja Física,Teclado Mecânico Redragon,Informática,1629.36,1125.69,6517.44,4502.76,2014.6799999999994
16059,2024-08-11,1039,9,2,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,2172.58,1306.5,866.0799999999999
16060,2024-08-28,2007,7,1,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,5960.31,3348.83,2611.4800000000005
16061,2023-01-26,702,26,6,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,11668.380000000001,8015.52,3652.8600000000006
16062,2022-11-15,1270,11,7,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,35786.799999999996,23772.42,12014.379999999997
16063,2021-01-01,244,4,2,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,8002.64,4816.86,3185.7800000000007
16064,2021-06-28,2102,19,4,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,20410.76,12993.8,7416.959999999999
16065,2024-03-24,2643,18,1,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,4326.85,2981.92,1344.9300000000003
16066,2023-02-01,2934,16,2,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,13831.12,9618.24,4212.880000000001
16067,2021-11-12,413,10,3,Loja Física,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,20162.22,11521.92,8640.300000000001
16068,2021-06-17,1535,24,7,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,23625.63,16104.48,7521.1500000000015
16069,2022-12-19,2405,4,5,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,20006.600000000002,12042.15,7964.450000000003
16070,2020-11-07,2104,16,5,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,34577.8,24045.6,10532.200000000004
16071,2025-11-22,1997,15,3,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,16009.439999999999,10712.19,5297.249999999998
16072,2021-11-12,384,26,1,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,1944.73,1335.92,608.81
16073,2025-12-02,271,19,7,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,35718.829999999994,22739.149999999998,12979.679999999997
16074,2020-02-02,7,21,6,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,46596.36,29239.620000000003,17356.739999999998
16075,2021-04-20,1889,9,4,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,4345.16,2613.0,1732.1599999999999
16076,2020-04-02,2139,14,6,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,26124.96,16372.5,9752.46
16077,2024-02-13,2134,1,6,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,41539.32,25470.0,16069.32
16078,2024-09-16,2750,12,5,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,8146.799999999999,5628.450000000001,2518.3499999999985
16079,2023-09-23,2248,15,2,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,10672.96,7141.46,3531.499999999999
16080,2024-04-08,636,22,6,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,28584.96,16798.44,11786.52
16081,2020-11-13,1105,14,1,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,4354.16,2728.75,1625.4099999999999
16082,2023-05-12,1040,23,3,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,17631.36,10762.710000000001,6868.65
16083,2021-07-17,2534,1,3,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,20769.66,12735.0,8034.66
16084,2024-06-14,527,29,7,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,43893.15,30597.0,13296.150000000001
16085,2020-04-12,1744,26,3,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,5834.1900000000005,4007.76,1826.4300000000003
16086,2022-10-20,114,7,1,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,5960.31,3348.83,2611.4800000000005
16087,2022-10-10,2057,26,1,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,1944.73,1335.92,608.81
16088,2023-03-17,1021,3,2,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,3652.84,2036.58,1616.2600000000002
16089,2024-01-19,1314,8,3,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,12213.48,7201.469999999999,5012.01
16090,2023-09-25,1373,25,7,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,28821.940000000002,16610.09,12211.850000000002
16091,2021-12-17,62,9,1,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,1086.29,653.25,433.03999999999996
16092,2023-03-20,260,4,6,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,24007.920000000002,14450.579999999998,9557.340000000004
